"record_id","street_num","street_dir","street_name","street_type","record_type","task","status","record_status_date","parcel_id","geom"
"ANN2004-01262","1941","","SPRINGWELLS","","Commercial Inspection","Issue CofC","Issued","1/7/2019 00:00:00","20005536.","0101000020E6100000A41B6CC00FC854C082D9E4DC91274540"
"ANN2004-01264","13547","E","SEVEN MILE",,"Commercial Inspection","Issue CofC","Issued","17/5/2022 00:00:00","21021085-7","0101000020E6100000AEDDBDB014BF54C0B4A3B0F8B6374540"
"ANN2004-01270","19850","","FENKELL","","Commercial Inspection","Issue CofC","Issued","19/10/2021 00:00:00","22095631.","0101000020E61000007827716F2CCF54C0D0101C2555334540"
"ANN2004-01271","7225","E","JEFFERSON","","Commercial Inspection","Issue CofC","Issued","4/4/2019 00:00:00","15000058.","0101000020E61000005057342815C054C0834FC688862C4540"
"ANN2004-01273","8065","W","EIGHT MILE","","Commercial Inspection","Issue CofC","Issued","11/12/2020 00:00:00","16009369.","0101000020E6100000EC73C2D1BFC954C05C8C08AD09394540"
"ANN2004-01275","17124",,"WYOMING",,"Commercial Inspection","Issue CofC","Issued","8/2/2022 00:00:00","16037595-6","0101000020E610000061C104D83ECA54C0B264648D6D354540"
"ANN2004-01279","20078","","LIVERNOIS","","Commercial Inspection","Issue CofC","Issued","1/4/2021 00:00:00","02004483.","0101000020E6100000CC8B00E60FC954C0E15624B983384540"
"ANN2004-01283","12400","E","WARREN","","Commercial Inspection","Issue CofC","Issued","2/12/2021 00:00:00","21002557-67","0101000020E61000004D63142A3FBE54C0E1364C78F2314540"
"ANN2004-01289","17444","","LAHSER","","Commercial Inspection","Issue CofC","Issued","22/9/2021 00:00:00","22113383.","0101000020E6100000AFE72ABB7BD054C02D25059C91354540"
"ANN2004-01302","9200","","CADIEUX","","Commercial Inspection","Issue CofC","Issued","24/9/2019 00:00:00","21075116-8","0101000020E61000003970798204BC54C07A63EED397354540"
"ANN2004-01305","15349","W","MCNICHOLS","","Commercial Inspection","Issue CofC","Issued","28/9/2021 00:00:00","22012954-9","0101000020E6100000B1848FE1A7CC54C0BA94504338354540"
"ANN2004-01307","11200",,"MORANG",,"Commercial Inspection","Issue CofC","Issued","3/3/2022 00:00:00","21076478-9","0101000020E61000004E44480467BC54C01CEEF19F42364540"
"ANN2004-01309","14650","","GRATIOT","","Commercial Inspection","Issue CofC","Issued","14/5/2019 00:00:00","21028528-9","0101000020E6100000E505D54C5ABE54C0A6FB014944384540"
"ANN2004-01323","6593","","GREENFIELD","","Commercial Inspection","Issue CofC","Issued","27/10/2021 00:00:00","22051402-6","0101000020E61000003E76923993CC54C0C87324E8722B4540"
"ANN2004-01332","18712","","FORD RD.","","Commercial Inspection","Issue CofC","Issued","13/10/2021 00:00:00","22000011-2","0101000020E6100000B9E1736845CE54C0AC8EE523252A4540"
"ANN2004-01336","15900","E","EIGHT MILE","","Commercial Inspection","Issue CofC","Issued","18/11/2021 00:00:00","21027983-6","0101000020E61000004CED149A37BD54C023F1616B92394540"
"ANN2004-01339","10826","","JOY ROAD","","Commercial Inspection","Issue CofC","Issued","4/12/2020 00:00:00","18005171-4","0101000020E61000003CE56C17B1CA54C0A2D1A83EF32D4540"
"ANN2004-01342","16945","W","WARREN","","Commercial Inspection","Issue CofC","Issued","4/2/2019 00:00:00","22000201-5","0101000020E6100000A6844F0C93CD54C0CCE0B490EC2B4540"
"ANN2004-01346","16700","W","GRAND RIVER",,"Commercial Inspection","Issue CofC","Issued","11/8/2022 00:00:00","22008200-6","0101000020E6100000CAD6E6A67BCD54C0901B38E3F3324540"
"ANN2004-01350","2510","E","NEVADA","","Commercial Inspection","Issue CofC","Issued","5/11/2019 00:00:00","09013730.","0101000020E6100000D00DB70AEFC454C053C38BA077364540"
"ANN2004-01357","10442",,"SHOEMAKER",,"Commercial Inspection","Issue CofC","Issued","15/9/2022 00:00:00","21003233.","0101000020E61000009D43F621C6BF54C00C44A5C3D1314540"
"ANN2004-01360","3456","E","JEFFERSON","","Commercial Inspection","Issue CofC","Issued","5/5/2021 00:00:00","13000116.001","0101000020E6100000BAE30655B3C054C0D0B9544AE62B4540"
"ANN2004-01368","16301","E","WARREN","","Commercial Inspection","Issue CofC","Issued","6/9/2019 00:00:00","21002875-6","0101000020E61000009902781127BC54C0968FE52C8A334540"
"ANN2004-01373","3472","E","JEFFERSON",,"Commercial Inspection","Issue CofC","Issued","21/7/2022 00:00:00","13000116.002","0101000020E61000003D41F71FB8C054C0F89EEF9FD52B4540"
"ANN2004-01375","15935","W","SEVEN MILE","","Commercial Inspection","Issue CofC","Issued","29/8/2019 00:00:00","22016215-7","0101000020E6100000DB6FF6FF18CD54C00F4DFE1F0E374540"
"ANN2004-01376","8902","","VINTON","","Commercial Inspection","Issue CofC","Issued","27/1/2021 00:00:00","19004089-90","0101000020E610000089C3D1AE91C054C0310B3B4F99324540"
"ANN2004-01392","20501","W","GRAND RIVER","","Commercial Inspection","Issue CofC","Issued","28/10/2020 00:00:00","22007376-7","0101000020E6100000BC01CBA991CF54C00BD56C1F8A344540"
"ANN2004-01400","16830","E","WARREN","","Commercial Inspection","Issue CofC","Issued","7/12/2020 00:00:00","21002285.002L","0101000020E61000009D417526ACBB54C0F4B67AE4D1334540"
"ANN2004-01402","13900","","MEYERS","","Commercial Inspection","Issue CofC","Issued","9/9/2021 00:00:00","16045939.","0101000020E61000009A7C732DC7CA54C0C82DF1CDB6314540"
"ANN2004-01404","3643",,"GRATIOT",,"Commercial Inspection","Issue CofC","Issued","1/7/2022 00:00:00","13001853-6","0101000020E61000001CCDBE5BA8C154C0102EA2CA882E4540"
"ANN2004-01408","5318","","ALTER","","Commercial Inspection","Issue CofC","Issued","3/8/2021 00:00:00","21062955.","0101000020E6100000D241AC0536BD54C0FEC23FD63B334540"
"ANN2004-01412","2685","","CRANE","","Commercial Inspection","Issue CofC","Issued","21/2/2019 00:00:00","19000491.001","0101000020E6100000A246E484B1BF54C0FFBE6233D32E4540"
"ANN2004-01421","14234","","PURITAN","","Commercial Inspection","Issue CofC","Issued","9/11/2021 00:00:00","22012309.","0101000020E610000067147E2CDFCB54C0D945EE4467344540"
"ANN2004-01422","3435","","SECOND","","Commercial Inspection","Issue CofC","Issued","16/8/2021 00:00:00","04000633-50","0101000020E61000002550DD0E05C454C0EEB0B734002C4540"
"ANN2004-01427","3600",,"GRATIOT",,"Commercial Inspection","Issue CofC","Issued","1/4/2022 00:00:00","13001786.","0101000020E610000088A763C89CC154C043D1754C632E4540"
"ANN2004-01428","19322","W","GRAND RIVER","","Commercial Inspection","Issue CofC","Issued","27/5/2021 00:00:00","22008020.","0101000020E610000012F04BA4D6CE54C0DB3BA57907344540"
"ANN2004-01447","13344","W","SEVEN MILE",,"Commercial Inspection","Issue CofC","Issued","15/3/2022 00:00:00","22017435-6","0101000020E6100000BABBB4A166CB54C0F904335338374540"
"ANN2004-01450","13921","E","WARREN","","Commercial Inspection","Issue CofC","Issued","15/11/2021 00:00:00","21002716-21","0101000020E6100000970035609CBD54C06EB9044B7D324540"
"ANN2004-01454","7875","E","JEFFERSON",,"Commercial Inspection","Issue CofC","Issued","5/1/2022 00:00:00","17000047.","0101000020E61000009AF8B6B8B9BF54C01322025BF32C4540"
"ANN2004-01456","1214","","GRISWOLD","","Commercial Inspection","Issue CofC","Issued","3/9/2019 00:00:00","02001996.","0101000020E61000007A82CC0921C354C0BBAE4745A32A4540"
"ANN2004-01458","12600","","GUNSTON","","Commercial Inspection","Issue CofC","Issued","5/11/2020 00:00:00","21036463.","0101000020E61000007D8927A40EC054C07918D5AF69354540"
"ANN2004-01467","15015","","MACK","","Commercial Inspection","Issue CofC","Issued","19/3/2020 00:00:00","21001392-5","0101000020E610000048F74D8194BC54C0B97ACD59A2314540"
"ANN2004-01472","13940",,"DEXTER",,"Commercial Inspection","Issue CofC","Issued","18/7/2022 00:00:00","12004984-5","0101000020E610000086D7285C85C854C098B7336063324540"
"ANN2004-01473","7700","W","MCNICHOLS",,"Commercial Inspection","Issue CofC","Issued","13/9/2022 00:00:00","16008250-1","0101000020E6100000A7625ADD89C954C0A65697BB6D354540"
"ANN2004-01475","17255","","MACK","","Commercial Inspection","Issue CofC","Issued","16/12/2020 00:00:00","21001533.","0101000020E610000061D1DF1EEDBA54C058C2A2F0D6324540"
"ANN2004-01481","2280","","ST CLAIR","","Commercial Inspection","Issue CofC","Issued","8/12/2021 00:00:00","21038516.002L","0101000020E61000004177FC1BCEBE54C01EE9DCEB2F2F4540"
"ANN2004-01484","3136","E","EIGHT MILE","","Commercial Inspection","Issue CofC","Issued","28/7/2021 00:00:00","13009199-201","0101000020E6100000A9F3A12D8FC454C0F4F19A3F36394540"
"ANN2004-01486","12339","E","MCNICHOLS","","Commercial Inspection","Issue CofC","Issued","11/9/2019 00:00:00","21020217.","0101000020E6100000D4E8EF02E4BF54C062630CBF0C364540"
"ANN2004-01488","11050","","MORANG","","Commercial Inspection","Issue CofC","Issued","25/9/2019 00:00:00","21076464-9","0101000020E61000007F03F0894CBC54C09175AD4F30364540"
"ANN2004-01492","11731","","CHALMERS","","Commercial Inspection","Issue CofC","Issued","13/5/2019 00:00:00","21055798.","0101000020E6100000A4870C7864BE54C0DC0D505BCF354540"
"ANN2004-01498","14445",,"SCHAEFER",,"Commercial Inspection","Issue CofC","Issued","15/2/2022 00:00:00","22030882.001","0101000020E6100000A01ED54B77CB54C0769F377382324540"
"ANN2004-01502","23600","W","GRAND RIVER","","Commercial Inspection","Issue CofC","Issued","9/12/2021 00:00:00","22007770-4","0101000020E6100000E3792B1776D154C01F23A30C29364540"
"ANN2004-01504","3810","E","MCNICHOLS","","Commercial Inspection","Issue CofC","Issued","11/2/2019 00:00:00","13007201-5","0101000020E61000005FB9409B08C454C046663D748E354540"
"ANN2004-01508","5637",,"CHARLES",,"Commercial Inspection","Issue CofC","Issued","11/8/2022 00:00:00","13006912-3","0101000020E61000004C5ED79EECC254C0FED75DD8BD344540"
"ANN2004-01509","2145","","DEARING","","Commercial Inspection","Issue CofC","Issued","28/1/2020 00:00:00","09006215.","0101000020E610000036324E1EA5C454C0C147FE027B344540"
"ANN2004-01511","18744","W","WARREN","","Commercial Inspection","Issue CofC","Issued","21/4/2021 00:00:00","22000683.","0101000020E6100000996EEC1457CE54C01749F103F92B4540"
"ANN2004-01515","5421","","CHARLES","","Commercial Inspection","Issue CofC","Issued","28/5/2019 00:00:00","13006887.","0101000020E6100000AF30719F12C354C0670D6EC6B8344540"
"ANN2004-01518","8929",,"LINWOOD",,"Commercial Inspection","Issue CofC","Issued","30/6/2022 00:00:00","10007677.","0101000020E6100000BA5EF4C0E9C654C0FAF37651962F4540"
"ANN2004-01519","13643","","LINWOOD","","Commercial Inspection","Issue CofC","Issued","24/9/2019 00:00:00","10007559.","0101000020E610000097B51923E5C754C042409C277A324540"
"ANN2004-01523","9125","","GREENFIELD","","Commercial Inspection","Issue CofC","Issued","28/9/2021 00:00:00","22051243-50","0101000020E6100000F0489859A5CC54C0CE3A5290362E4540"
"ANN2004-01525","19345","W","WARREN","","Commercial Inspection","Issue CofC","Issued","8/9/2021 00:00:00","22000322-7","0101000020E610000048BA1463BBCE54C0CCC73F46E32B4540"
"ANN2004-01529","20723","","PLYMOUTH","","Commercial Inspection","Issue CofC","Issued","17/9/2021 00:00:00","22005459-62","0101000020E6100000E4C33382A1CF54C07BE1CB2D8F2F4540"
"ANN2004-01530","18942","","HAYES","","Commercial Inspection","Issue CofC","Issued","24/9/2021 00:00:00","21056583-4","0101000020E6100000A298A9F8C5BD54C009A9E53E9C374540"
"ANN2004-01531","11002","","HAYES","","Commercial Inspection","Issue CofC","Issued","4/2/2019 00:00:00","21056408-10","0101000020E610000060A6AD45BABD54C0A75C33983D354540"
"ANN2004-01539","13207","W","MCNICHOLS",,"Commercial Inspection","Issue CofC","Issued","19/4/2022 00:00:00","22012763-5","0101000020E610000095805D383FCB54C0E94101C54A354540"
"ANN2004-01540","2906","W","GRAND BLVD","","Commercial Inspection","Issue CofC","Issued","2/5/2019 00:00:00","04001494.","0101000020E61000005017446920C554C0082BBDAE022F4540"
"ANN2004-01551","3181","","THIRD","","Commercial Inspection","Issue CofC","Issued","6/12/2019 00:00:00","04003579-80","0101000020E61000003593E61022C454C0929EBCCDDA2B4540"
"ANN2004-01555","4612","","WOODWARD","","Commercial Inspection","Issue CofC","Issued","23/6/2021 00:00:00","01004218-21","0101000020E610000063F0D2A4FAC354C02F710ADE522D4540"
"ANN2004-01557","24560","W","GRAND RIVER","","Commercial Inspection","Issue CofC","Issued","30/9/2019 00:00:00","22007663-71","0101000020E610000037F2C8AC27D254C049376263B7364540"
"ANN2004-01559","17411","W","GRAND RIVER","","Commercial Inspection","Issue CofC","Issued","5/8/2021 00:00:00","22007192-3","0101000020E6100000657C7FA4ACCD54C0F1EA8F0D01334540"
"ANN2004-01561","20040","","PLYMOUTH","","Commercial Inspection","Issue CofC","Issued","7/6/2019 00:00:00","22005623-31","0101000020E6100000B014C74530CF54C0CFC07C4AA22F4540"
"ANN2004-01562","9309","","HUBBELL","","Commercial Inspection","Issue CofC","Issued","9/1/2020 00:00:00","22040275.","0101000020E61000005715826302CC54C05B5CB2BE7A2E4540"
"ANN2004-01566","14601",,"PLYMOUTH",,"Commercial Inspection","Issue CofC","Issued","1/9/2022 00:00:00","22004981.","0101000020E610000034115C3B07CC54C07C1CDDBDB12F4540"
"ANN2004-01567","13325","","LIVERNOIS","","Commercial Inspection","Issue CofC","Issued","21/12/2021 00:00:00","16018034-41","0101000020E61000006DD60C3FF4C854C01F63D56E61314540"
"ANN2004-01568","630","","HOWARD","","Commercial Inspection","Issue CofC","Issued","22/11/2019 00:00:00","04000182-5","0101000020E610000066D50FDA88C354C05E52BB03392A4540"
"ANN2004-01571","3855","W","VERNOR",,"Commercial Inspection","Issue CofC","Issued","27/1/2022 00:00:00","14000314.","0101000020E6100000C1BBE426C6C554C04D10147E3E294540"
"ANN2004-01579","2933",,"RUSSELL",,"Commercial Inspection","Issue CofC","Issued","8/7/2022 00:00:00","05003448.","0101000020E6100000BFFEDF6AB7C254C07DB83282A22C4540"
"ANN2004-01581","333","E","JEFFERSON","","Commercial Inspection","Issue CofC","Issued","26/2/2020 00:00:00","01003901-5","0101000020E6100000A59547F7A7C254C087D0A644522A4540"
"ANN2004-01587","12343","","MORANG","","Commercial Inspection","Issue CofC","Issued","19/7/2019 00:00:00","09009176.","0101000020E61000008AFAEE04CEC354C0AC4EF66589344540"
"ANN2004-01588","16146","","PLYMOUTH","","Commercial Inspection","Issue CofC","Issued","16/9/2021 00:00:00","22005891-3","0101000020E6100000E805FA9F17CD54C0B880ED3FB62F4540"
"ANN2004-01593","9743","","LINWOOD","","Commercial Inspection","Issue CofC","Issued","18/2/2020 00:00:00","10007667.","0101000020E61000008F98FB3F22C754C0C4B0F03F43304540"
"ANN2004-01596","6540","","EVERGREEN","ROAD","Commercial Inspection","Issue CofC","Issued","1/7/2021 00:00:00","22094976-8","0101000020E61000007195CA710ACF54C0BF8018836E2B4540"
"ANN2004-01597","20050","W","WARREN","","Commercial Inspection","Issue CofC","Issued","30/9/2021 00:00:00","22000557.","0101000020E61000004FA5722B22CF54C07C08645BF32B4540"
"ANN2004-01598","22443","","PLYMOUTH","","Commercial Inspection","Issue CofC","Issued","8/10/2021 00:00:00","22005485-9","0101000020E6100000C82A1ABEC2D054C0304857B0862F4540"
"ANN2004-01600","7945",,"CHARLEVOIX",,"Commercial Inspection","Issue CofC","Issued","16/9/2022 00:00:00","17010241-3","0101000020E6100000198EF85F38C054C0B1E8EBBF6F2E4540"
"ANN2004-01604","6200","W","LAFAYETTE","","Commercial Inspection","Issue CofC","Issued","31/10/2019 00:00:00","16016832.","0101000020E6100000E5E43D90AAC654C0821D324A8F274540"
"ANN2004-01614","18244",,"JOY ROAD",,"Commercial Inspection","Issue CofC","Issued","8/3/2022 00:00:00","22002898-9","0101000020E6100000B8658343FFCD54C086FA0339D62D4540"
"ANN2004-01619","3325","E","SEVEN MILE","","Commercial Inspection","Issue CofC","Issued","27/1/2021 00:00:00","13008395-400","0101000020E6100000680E374E75C454C0CDC4B60774374540"
"ANN2004-01626","17920",,"Conant",,"Commercial Inspection","Issue CofC","Issued","8/2/2022 00:00:00","13025058-63","0101000020E61000004C6C74E559C454C0C40CA2B375364540"
"ANN2004-01630","2351",,"JUNCTION",,"Commercial Inspection","Issue CofC","Issued","25/5/2022 00:00:00","16013268.","0101000020E610000012784A7EB5C654C01BDE5C0728294540"
"ANN2004-01631","4607","E","SEVEN MILE","","Commercial Inspection","Issue CofC","Issued","19/9/2019 00:00:00","13008515-6","0101000020E610000095B533E6AEC354C0DFFDD7757D374540"
"ANN2004-01640","4801","W","VERNOR",,"Commercial Inspection","Issue CofC","Issued","15/9/2022 00:00:00","16000651.","0101000020E6100000BDEFBB1A5EC654C0454A8C77C6284540"
"ANN2004-01643","8031","","DIX","","Commercial Inspection","Issue CofC","Issued","6/8/2019 00:00:00","20004356-9","0101000020E6100000B65D3CFC74C854C049A4D57F8B284540"
"ANN2004-01645","3741","","MARTIN","","Commercial Inspection","Issue CofC","Issued","8/7/2019 00:00:00",,
"ANN2004-01650","6324","","GRATIOT","","Commercial Inspection","Issue CofC","Issued","16/5/2019 00:00:00","15000359.","0101000020E61000007DA7B70480C154C076B78BFABA2E4540"
"ANN2004-01651","21306",,"SCHOOLCRAFT",,"Commercial Inspection","Issue CofC","Issued","10/8/2022 00:00:00","22009421-4","0101000020E61000003AB5C80707D054C0101BF26171314540"
"ANN2004-01655","15050","","PURITAN","","Commercial Inspection","Issue CofC","Issued","16/8/2021 00:00:00","22012240.","0101000020E6100000AB4DF8DF69CC54C06261F75F5F344540"
"ANN2004-01661","19150","W","MCNICHOLS","","Commercial Inspection","Issue CofC","Issued","7/6/2019 00:00:00","22013706-10","0101000020E6100000F2296FE5BACE54C004D297B631354540"
"ANN2004-01668","18850","W","MCNICHOLS","","Commercial Inspection","Issue CofC","Issued","1/10/2019 00:00:00","22013745-6","0101000020E6100000D45F816F7FCE54C02EC8A9CA31354540"
"ANN2004-01671","19441",,"PLYMOUTH",,"Commercial Inspection","Issue CofC","Issued","28/8/2022 00:00:00","22005375-6","0101000020E610000068ADD9B7DECE54C097DDD0EA922F4540"
"ANN2004-01672","16450","","WARREN","","Commercial Inspection","Issue CofC","Issued","30/3/2021 00:00:00","21002324.","0101000020E61000000CC9F2D4F1BB54C0811E71A89D334540"
"ANN2004-01674","16342","W","MCNICHOLS","","Commercial Inspection","Issue CofC","Issued","22/3/2021 00:00:00","22013912-5","0101000020E610000018BF2B6E5CCD54C06B3421E140354540"
"ANN2004-01677","14812","","LIVERNOIS","","Commercial Inspection","Issue CofC","Issued","18/8/2020 00:00:00","12013116-23","0101000020E6100000DA5E82CCF0C854C0B532132803334540"
"ANN2004-01683","18245","W","EIGHT MILE","","Commercial Inspection","Issue CofC","Issued","6/11/2019 00:00:00","22018892-4","0101000020E6100000640EFF9F39CE54C0B038F21FD6384540"
"ANN2004-01691","8930",,"MCGRAW",,"Commercial Inspection","Issue CofC","Issued","30/8/2022 00:00:00","20010958-60","0101000020E61000001C99F5FFBDC954C02582F15F622A4540"
"ANN2004-01693","16159","","FENKELL","","Commercial Inspection","Issue CofC","Issued","13/9/2021 00:00:00","22010758-66","0101000020E61000007307A99234CD54C004835B8858334540"
"ANN2004-01695","19112","","VAN DYKE","","Commercial Inspection","Issue CofC","Issued","25/4/2019 00:00:00",,
"ANN2004-01696","4809","E","SEVEN MILE",,"Commercial Inspection","Issue CofC","Issued","2/9/2022 00:00:00","13008532-4","0101000020E61000005DC21C458CC354C01B8F80167D374540"
"ANN2004-01697","16135","","SCHOOLCRAFT","","Commercial Inspection","Issue CofC","Issued","19/11/2019 00:00:00","22008729.","0101000020E6100000CEAA61B11CCD54C0066C935C7F314540"
"ANN2004-01702","16427","W","WARREN","","Commercial Inspection","Issue CofC","Issued","5/3/2020 00:00:00","22000147-57","0101000020E61000002403BA163BCD54C0F59E884CEF2B4540"
"ANN2004-01705","12951",,"CHICAGO",,"Commercial Inspection","Issue CofC","Issued","16/8/2022 00:00:00","22003472-5","0101000020E6100000DDA9C6D2F7CA54C039A91D0DD02E4540"
"ANN2004-01709","10920","","GRAND RIVER","","Commercial Inspection","Issue CofC","Issued","14/1/2020 00:00:00","16005116.","0101000020E6100000FDCB2363ABC954C048412817DF2F4540"
"ANN2004-01710","12840","E","SEVEN MILE","","Commercial Inspection","Issue CofC","Issued","15/11/2021 00:00:00","21020828-9","0101000020E6100000801D699487BF54C07856295D9D374540"
"ANN2004-01712","9924",,"WYOMING",,"Commercial Inspection","Issue CofC","Issued","31/8/2022 00:00:00","18016003.001","0101000020E6100000724A98E519CA54C0B6B3380F4C2F4540"
"ANN2004-01718","15415","","HARPER","","Commercial Inspection","Issue CofC","Issued","10/9/2019 00:00:00","21004453-7","0101000020E61000008584BBD521BD54C01F89E8BD2C344540"
"ANN2004-01719","21200","W","SEVEN MILE",,"Commercial Inspection","Issue CofC","Issued","23/6/2022 00:00:00","22016858-9","0101000020E610000089D432BA15D054C02E7F1C37FB364540"
"ANN2004-01723","7104","","WALDO","","Commercial Inspection","Issue CofC","Issued","1/7/2019 00:00:00","18002002.","0101000020E610000064FA456D46C854C087430F97ED294540"
"ANN2004-01726","18540","","JOY ROAD","","Commercial Inspection","Issue CofC","Issued","30/7/2019 00:00:00","22002859-65","0101000020E61000005E99E6CA36CE54C0E1DFDA2DD52D4540"
"ANN2004-01728","17521","","LIVERNOIS","","Commercial Inspection","Issue CofC","Issued","8/9/2021 00:00:00","16017702-8","0101000020E6100000C1D155E00BC954C00583515CE4354540"
"ANN2004-01741","12800","E","EIGHT MILE",,"Commercial Inspection","Issue CofC","Issued","12/8/2022 00:00:00","21028339-50","0101000020E61000001F45B9169CBF54C05EB588C774394540"
"ANN2004-01743","12740","","GRATIOT","","Commercial Inspection","Issue CofC","Issued","9/12/2021 00:00:00","21028694-703","0101000020E61000000FB6274430BF54C0AB20A9CBB6354540"
"ANN2004-01749","11414","","LIVERNOIS","","Commercial Inspection","Issue CofC","Issued","30/5/2019 00:00:00","16017395.","0101000020E6100000DB606D7ADEC854C0EEB77BC1B22F4540"
"ANN2004-01752","2846","","TRUMBULL","","Commercial Inspection","Issue CofC","Issued","7/8/2019 00:00:00","06005886.","0101000020E610000063B09D507FC454C0B1426C613F2B4540"
"ANN2004-01753","20201","W","SEVEN MILE","","Commercial Inspection","Issue CofC","Issued","20/9/2021 00:00:00","22016541-5","0101000020E6100000564BE8FC6DCF54C01EAA8A8FF1364540"
"ANN2004-01755","11205","","MACK","AVENUE","Commercial Inspection","Issue CofC","Issued","17/11/2021 00:00:00","21001254-9","0101000020E6100000CAF608CAB1BE54C06F80526B83304540"
"ANN2004-01761","1131","W","WARREN","","Commercial Inspection","Issue CofC","Issued","8/3/2021 00:00:00","06001208-38","0101000020E6100000F59B0576C4C454C0D8E4BFE4232D4540"
"ANN2004-01771","21320","W","SEVEN MILE",,"Commercial Inspection","Issue CofC","Issued","23/6/2022 00:00:00","22016841-7","0101000020E610000011645A482CD054C07D83C8FDFD364540"
"ANN2004-01777","13970",,"WYOMING",,"Commercial Inspection","Issue CofC","Issued","9/3/2022 00:00:00","16037334-43","0101000020E6100000ED39FB592BCA54C019514520E1314540"
"ANN2004-01778","6416","E","JEFFERSON","","Commercial Inspection","Issue CofC","Issued","18/2/2019 00:00:00","15000017.","0101000020E6100000E96BFA3F89C054C0CB57FEDF052C4540"
"ANN2004-01782","6905",,"MICHIGAN",,"Commercial Inspection","Issue CofC","Issued","18/7/2022 00:00:00","18002325-6","0101000020E61000003C7349114AC854C028E6CA9B5B2A4540"
"ANN2004-01785","5422",,"MICHIGAN",,"Commercial Inspection","Issue CofC","Issued","7/7/2022 00:00:00","16001735-6","0101000020E6100000D09E9BFC0AC754C05BD03E706F2A4540"
"ANN2004-01788","14643",,"JOY RD",,"Commercial Inspection","Issue CofC","Issued","17/8/2022 00:00:00","22002197-202","0101000020E610000005F1FFB508CC54C037B18E81D22D4540"
"ANN2004-01789","18207",,"WYOMING",,"Commercial Inspection","Issue CofC","Issued","6/4/2022 00:00:00","16038183-8","0101000020E6100000A183F57F4ECA54C070F7FAFF5D364540"
"ANN2004-01790","540","E","STATE FAIR","","Commercial Inspection","Issue CofC","Issued","6/6/2019 00:00:00",,
"ANN2004-01791","17734","","FENKELL","","Commercial Inspection","Issue CofC","Issued","9/11/2021 00:00:00","22011321-2","0101000020E6100000D8346644E3CD54C02E5E499561334540"
"ANN2004-01795","1848","","SPRINGWELLS","","Commercial Inspection","Issue CofC","Issued","15/10/2019 00:00:00","20005169.","0101000020E6100000D578A1E4FCC754C08FE0971687274540"
"ANN2004-01799","11320","","DEXTER","","Commercial Inspection","Issue CofC","Issued","3/2/2021 00:00:00","12010490.","0101000020E610000072A33A67D0C754C068C74FF54F304540"
"ANN2004-01803","19024","","GRAND RIVER","","Commercial Inspection","Issue CofC","Issued","9/11/2021 00:00:00","22008065.001","0101000020E6100000531FF6DF96CE54C03898FE5FD4334540"
"ANN2004-01806","7746","","Harper","","Commercial Inspection","Issue CofC","Issued","12/10/2021 00:00:00","17001179.","0101000020E6100000E6DFC36264C154C0B282A66E9C314540"
"ANN2004-01812","21101","W","SEVEN MILE","","Commercial Inspection","Issue CofC","Issued","15/12/2021 00:00:00","22016619-20","0101000020E6100000ED8E3DED03D054C0A376B692E6364540"
"ANN2004-01824","24351","W","MCNICHOLS","","Commercial Inspection","Issue CofC","Issued","23/11/2021 00:00:00","22013426.","0101000020E6100000BA63126AF8D154C0CC06BE7002354540"
"ANN2004-01826","6538","","MICHIGAN","","Commercial Inspection","Issue CofC","Issued","21/12/2021 00:00:00","18002453.001","0101000020E61000009579A7D7F7C754C077A2C5526E2A4540"
"ANN2004-01835","13535","","PURITAN","","Commercial Inspection","Issue CofC","Issued","13/10/2021 00:00:00","22011996.","0101000020E6100000ABF2610976CB54C0C75E412F5D344540"
"ANN2004-01838","18442","W","GRAND RIVER","","Commercial Inspection","Issue CofC","Issued","26/5/2021 00:00:00",,
"ANN2004-01841","16535","W","GRAND RIVER",,"Commercial Inspection","Issue CofC","Issued","24/3/2022 00:00:00","22007164-5","0101000020E6100000D33CA80268CD54C096C02736CC324540"
"ANN2004-01848","4711","WEST","VERNOR","","Commercial Inspection","Issue CofC","Issued","21/9/2021 00:00:00","16000642-5","0101000020E6100000E343BA004EC654C0CB943903CE284540"
"ANN2004-01851","11331","","LINWOOD","","Commercial Inspection","Issue CofC","Issued","13/11/2019 00:00:00","10007648-51","0101000020E61000007C2D671E4CC754C0C72EA943C1304540"
"ANN2004-01859","9210","W","FORT","","Commercial Inspection","Issue CofC","Issued","21/11/2019 00:00:00","20001678-9","0101000020E6100000CBA4FD0D4FC854C02DA9E304F6254540"
"ANN2004-01863","650","","CHENE","","Commercial Inspection","Issue CofC","Issued","9/6/2021 00:00:00","11000114-27","0101000020E61000009164FC7F85C154C03C7CF7BF8A2B4540"
"ANN2004-01865","9945",,"CHALMERS",,"Commercial Inspection","Issue CofC","Issued","6/9/2022 00:00:00","21055850-2","0101000020E6100000BC83E68413BE54C00D0EC51BD2344540"
"ANN2004-01866","15660",,"FENKELL",,"Commercial Inspection","Issue CofC","Issued","23/8/2022 00:00:00","22011326.005L","0101000020E610000095AF2C50E3CC54C049EAE91169334540"
"ANN2004-01869","13635","W","SEVEN MILE",,"Commercial Inspection","Issue CofC","Issued","22/4/2022 00:00:00","22015984-9","0101000020E6100000F6C47BBA97CB54C08B824EA923374540"
"ANN2004-01870","4700","","ANTHONY WAYNE","","Commercial Inspection","Issue CofC","Issued","20/12/2021 00:00:00",,
